data_object,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density
shuttle_A2,58000.0,0.399775,0.0045499999999999,-4716.75,4799.125,-0.1871999999999999,0.0,75.752475,-1.4536125000000004,2697.7016875,0.0,0.0,0.0002375,0.06385,0.00315,0.0533625,0.0034999999999999,0.0703125,1.5944625,0.0040125
shuttle_A2,58000.0,0.3502125,0.0044125,-4753.125,4814.25,-0.2285,0.0,77.1212125,-1.916825,2506.345025,0.0,0.0,0.00025,0.0661625,0.0035874999999999,0.0553125,0.0040125,0.0724625,1.5970000000000002,0.0036249999999999
shuttle_A2,58000.0,0.3014375,0.004325,-4722.5,4984.125,0.0509125,0.0,77.92045,10.62855,2663.070075,0.0,0.0,0.000275,0.0750125,0.0029874999999999,0.0535625,0.003475,0.0697,1.59595,0.0032624999999999
shuttle_A2,58000.0,0.2505625,0.00415,-4796.375,5075.0,-0.081525,0.0,79.786825,4.710274999999999,2633.43365,0.0,0.0,0.0001625,0.0700125,0.003225,0.0539,0.0037625,0.0716374999999999,1.5972375000000003,0.00315
shuttle_A2,58000.0,0.2010749999999999,0.003925,-4821.0,5032.0,-0.0226,0.0,77.2038125,4.503425,2702.6549750000004,0.0,0.0,0.0002,0.0684625,0.0013874999999999,0.0544125,0.001425,0.071325,1.596375,0.0030125
shuttle_A2,58000.0,0.150425,0.003875,-4796.375,5053.5,-0.01115,0.0,79.131275,6.057275,2556.742975,0.0,0.0,0.0002,0.0710625,0.0020125,0.0534749999999999,0.00225,0.0704374999999999,1.5978125,0.0027375
shuttle_A2,58000.0,0.1008999999999999,0.0037375,-4771.75,5053.5,-0.018225,0.0,77.40928749999999,7.202237499999999,2698.8454375,0.0,0.0,0.000175,0.06975,0.0014249999999999,0.0545625,0.0013125,0.072125,1.597175,0.0026249999999999
shuttle_A2,58000.0,0.0496125,0.0036625,-4821.0,5075.0,-0.0051,0.0,77.98093750000001,6.676374999999999,2653.3088375,0.0,0.0,0.000125,0.07065,0.0018,0.053675,0.0016374999999999,0.0717375,1.5969625,0.0024749999999999
stars_A_M,240.0,0.50365,0.9694875,-11.81125,19.905,4.6345625,7.711,10.389125,-0.180975,-1.579825,8.235875,19.7820375,0.398575,0.707625,0.3588625,0.7182124999999999,0.497525,0.8949375,4.733162500000001,0.0002375
stars_A_M,240.0,0.4442875,0.973775,-11.8775,19.92375,4.1909,6.166875,10.581425,-0.0917374999999999,-1.6550375,9.089375,20.02525,0.4170625,0.706,0.3606874999999999,0.7036500000000001,0.5126875,0.8882000000000001,4.855037500000001,0.00015
stars_A_M,240.0,0.409375,0.9690875,-11.8775,20.04,4.717775,9.070625,10.4797625,-0.1756749999999999,-1.606425,8.000937500000001,20.0921125,0.4189624999999999,0.6886375000000001,0.3772375,0.7084875,0.5276125,0.8892625000000001,4.910162499999999,0.000175
stars_A_M,240.0,0.3302,0.9651125,-11.74875,20.045,4.5039875,8.447500000000002,10.5001375,-0.1383375,-1.63995,8.33625,20.048,0.4305,0.69455,0.3747125,0.70755,0.5277000000000001,0.888925,5.0291500000000005,0.00015
stars_A_M,240.0,0.30155,0.963375,-11.81125,19.99125,4.2974625,6.603125,10.5066125,-0.1018874999999999,-1.6605875,9.808625,20.0699375,0.43665,0.7020124999999999,0.3786125,0.7108375,0.5311125,0.8902125,5.069249999999999,0.0001375
stars_A_M,240.0,0.2369875,0.959875,-11.89875,20.045,4.302600000000001,7.027125,10.5560875,-0.1043625,-1.6539999999999997,9.88275,19.9231,0.404775,0.6974625,0.352425,0.6994125000000001,0.50065,0.8864624999999999,5.1535875,0.00015
stars_A_M,240.0,0.19635,0.9603875,-11.8325,20.055,4.509975000000001,9.24275,10.40575,-0.1501124999999999,-1.6334875,8.145875,19.78675,0.4096125,0.694075,0.3621875,0.7031625,0.5117,0.8885375,5.204437500000001,0.0001125
stars_A_M,240.0,0.139075,0.9564375,-11.853750000000002,20.05,4.290975,8.4395,10.49005,-0.107925,-1.651725,8.706125,19.8737875,0.417125,0.6960000000000001,0.3637625,0.70785,0.5133625,0.892375,5.2688250000000005,0.0001125
stars_A_M,240.0,0.1031375,0.9570375,-11.89875,20.045,4.302575,7.487999999999999,10.506925,-0.1089749999999999,-1.64695,9.361375,19.900025,0.4130875,0.6937875,0.3616625,0.7051750000000001,0.5102,0.8903625,5.310975000000001,0.0001
stars_A_M,240.0,0.0474,0.9502375,-11.89875,20.06,4.3011625,8.086375,10.531625000000002,-0.111375,-1.6519749999999995,8.974875,19.92965,0.4168874999999999,0.6933125,0.3642125,0.704075,0.514575,0.8903375,5.3607875,0.0001
stars_R,240.0,0.5093875,0.956075,0.0084999999999999,1830.8125,262.3632375,1.5166875,538.0171,1.778925,1.417825,1.5068624999999998,57.478375,0.06125,0.6138125,0.1930375,0.7200250000000001,0.2456125,0.8968625000000001,4.701875,0.00035
stars_R,240.0,0.465625,0.9552125,0.0085125,1838.5,244.94271250000003,0.9173125,521.14965,1.886775,1.8377625,0.9081875,53.20855,0.1053499999999999,0.6132625,0.16965,0.71015,0.2062375,0.8909000000000001,4.7891875,0.0003125
stars_R,240.0,0.4046999999999999,0.939175,0.0086375,1826.5625,242.052975,0.78875,517.17675,1.9001625,1.9037625,0.7793875,46.985325,0.0830875,0.6157875,0.2120375,0.7171624999999999,0.26495,0.89405,4.874175,0.00035
stars_R,240.0,0.3422,0.932075,0.008475,1927.8125,244.71145,0.7616249999999999,524.85555,1.8994375,1.8883625,0.7522375,46.923212500000005,0.07285,0.6167499999999999,0.1934,0.6993999999999999,0.2434249999999999,0.8838874999999999,4.963025000000001,0.0003125
stars_R,240.0,0.2942625,0.9187,0.0084,1852.25,236.1449,0.835625,513.0790750000001,1.93765,2.0146375,0.8263499999999999,44.394075,0.0849,0.6073,0.2070874999999999,0.71865,0.2621,0.8933875,5.01425,0.0003375
stars_R,240.0,0.26145,0.93105,0.00845,1927.8125,228.2492875,0.7678125,509.6927625,2.0175875,2.360825,0.758425,39.77495,0.0659124999999999,0.5981124999999999,0.1877125,0.7085625,0.230175,0.8887999999999999,5.0780875,0.00025
stars_R,240.0,0.206775,0.919925,0.0084999999999999,1865.75,236.2416375,0.7359374999999999,512.8304125000001,1.925075,1.961475,0.7265250000000001,43.77034999999999,0.0583,0.6104875000000001,0.206625,0.703375,0.2594625,0.8885624999999999,5.131824999999999,0.0002625
stars_R,240.0,0.1479125,0.9090875,0.0084,1907.125,235.2676875,0.7343125,511.027075,1.9526,2.112625,0.7249625000000001,46.1785375,0.07565,0.6100875,0.198975,0.7035125,0.247325,0.887875,5.1892125,0.0002625
stars_R,240.0,0.0948,0.908475,0.00845,1927.8125,235.4932125,0.801125,514.2673875,1.954275,2.0980375,0.7918499999999999,44.61495000000001,0.06235,0.6035625,0.1973999999999999,0.7066125000000001,0.2478375,0.8899750000000001,5.2464125,0.0002125
stars_R,240.0,0.04845,0.9058375,0.0084,1948.5,235.40226250000003,0.791625,512.3392875,1.9404,2.0367125,0.7822625,44.30106249999999,0.0507,0.6084,0.19725,0.704125,0.2456249999999999,0.88925,5.2932500000000005,0.0002
visualizing_soil_northing,8641.0,0.4956125,0.8724125,-0.0077,3.80535,1.907875,1.80205,1.107025,0.0191124999999999,-1.2651374999999998,0.9635625,1.928025,0.00695,0.01795,0.0039749999999999,0.014425,0.0072499999999999,0.0183625,8.1225125,0.0
visualizing_soil_northing,8641.0,0.4505249999999999,0.8655875,-0.00765,3.8056125,1.90815,1.8226625,1.1090875,0.0136999999999999,-1.2714375000000002,0.978775,1.9414875,0.0107,0.0204374999999999,0.0042,0.0169374999999999,0.0051375,0.0246875,8.192525,0.0
visualizing_soil_northing,8641.0,0.4017499999999999,0.8587624999999999,-0.0085,3.805875,1.9024375,1.8044875,1.1073624999999998,0.0177125,-1.264225,0.9707625,1.9398625000000005,0.0079625,0.0165374999999999,0.0076625,0.0208375,0.0088125,0.02845,8.262699999999999,0.0
visualizing_soil_northing,8641.0,0.3514125,0.8526625,-0.007,3.8054875,1.9068125,1.8107625000000005,1.1071625,0.0182375,-1.2652374999999998,0.9712125,1.9354375,0.0073374999999999,0.0188875,0.0048875,0.01985,0.004675,0.0267625,8.330224999999999,0.0
visualizing_soil_northing,8641.0,0.2984375,0.8467,-0.00765,3.806000000000001,1.902525,1.822975,1.1066875,0.017525,-1.264575,0.9745375,1.9418375,0.0057624999999999,0.0194249999999999,0.00605,0.01745,0.0061125,0.023675,8.397975,0.0
visualizing_soil_northing,8641.0,0.2507875,0.8407875,-0.00925,3.80575,1.9094125,1.820225,1.1086,0.0121625,-1.2665125,0.972125,1.930925,0.0063,0.0186125,0.0027375,0.0173,0.0057749999999999,0.0230375,8.450000000000001,0.0
visualizing_soil_northing,8641.0,0.201125,0.834125,-0.0085,3.805875,1.90505,1.8138875000000003,1.1083375,0.0168875,-1.2659125,0.9750375,1.926075,0.0060374999999999,0.0152875,0.00695,0.0179124999999999,0.0059,0.02395,8.501137499999999,0.0
visualizing_soil_northing,8641.0,0.14935,0.8289875000000001,-0.00925,3.806000000000001,1.9058,1.8149875,1.1050375,0.0172125,-1.2602,0.9668,1.9152,0.009425,0.0178625,0.0046375,0.020575,0.0064624999999999,0.0279125,8.5539,0.0
visualizing_soil_northing,8641.0,0.0993375,0.8230125,-0.01,3.806000000000001,1.9039375,1.8141,1.1076125,0.0183625,-1.2638875,0.970175,1.9282,0.0093125,0.01625,0.0057875,0.019475,0.0040625,0.0262125,8.596825,0.0
visualizing_soil_northing,8641.0,0.0500125,0.8167125,-0.009225,3.806000000000001,1.9069375,1.816325,1.1073375,0.0162124999999999,-1.265,0.9696,1.9234625,0.0065,0.017925,0.00355,0.01755,0.0045625,0.0233624999999999,8.636375000000001,0.0
wall-robot-navigation_V2,5456.0,0.5025125,0.2487874999999999,0.3399999999999999,4.926125,0.6805749999999999,0.6113125,0.3433624999999999,5.071249999999999,39.28355,0.1255625,0.25765,0.0277375,0.331825,0.067775,0.2466375,0.1076125,0.3221624999999999,6.2062,0.0002
wall-robot-navigation_V2,5456.0,0.4537375,0.2352,0.3399999999999999,4.7855,0.6801,0.6094374999999999,0.340675,4.911575,36.4485625,0.1245624999999999,0.2573125,0.027,0.33525,0.0645,0.2429625,0.1031499999999999,0.316925,6.225874999999999,0.0002
wall-robot-navigation_V2,5456.0,0.405725,0.2222625,0.3399999999999999,4.563875,0.6820124999999999,0.6123125,0.3395625,4.755725000000001,33.7973125,0.1263125,0.258925,0.030175,0.3428375,0.0705,0.24625,0.1118499999999999,0.3216875,6.238975,0.0001375
wall-robot-navigation_V2,5456.0,0.351175,0.2081749999999999,0.3399999999999999,5.0,0.6824874999999999,0.61175,0.347225,5.023812500000001,37.7666625,0.1255,0.257875,0.0258875,0.3294374999999999,0.067075,0.2436624999999999,0.1068499999999999,0.3179,6.2484125,0.000125
wall-robot-navigation_V2,5456.0,0.299825,0.1969125,0.3399999999999999,5.0,0.681775,0.61275,0.3425499999999999,5.009450000000001,38.2062,0.1259375,0.2580625,0.0267999999999999,0.331075,0.0684625,0.2453999999999999,0.1085625,0.3201125,6.258850000000001,0.0001
wall-robot-navigation_V2,5456.0,0.256575,0.1875625,0.3399999999999999,4.9285,0.6793625,0.6120625,0.3360125,4.9700875,37.734375,0.1254374999999999,0.2563375,0.02915,0.3322999999999999,0.071475,0.2436625,0.11345,0.3182375,6.262099999999999,0.0001
wall-robot-navigation_V2,5456.0,0.2009375,0.179625,0.3399999999999999,4.9285,0.6813875,0.6123749999999999,0.3408875,4.989575,37.8370625,0.125875,0.25825,0.0296124999999999,0.3319249999999999,0.0696625,0.245325,0.110875,0.3201125,6.278525,0.0001
wall-robot-navigation_V2,5456.0,0.152275,0.1727125,0.3399999999999999,4.9285,0.6820999999999999,0.61325,0.3429375,4.992125,37.733975,0.126625,0.2589999999999999,0.0300375,0.331525,0.071125,0.2441625,0.1128375,0.318725,6.283087500000001,0.0001
wall-robot-navigation_V2,5456.0,0.0998375,0.1647,0.3399999999999999,4.9285,0.6810375000000001,0.6114375,0.3420749999999999,4.971125000000001,37.135075,0.1255,0.2576,0.0303249999999999,0.331875,0.071,0.2445999999999999,0.1126,0.3191499999999999,6.2871250000000005,0.0001
wall-robot-navigation_V2,5456.0,0.051025,0.1591624999999999,0.3399999999999999,5.0,0.6810999999999999,0.6114375,0.3441375,5.0548625,38.4982375,0.1256875,0.258475,0.029775,0.3304749999999999,0.0710875,0.246375,0.1125624999999999,0.3215125,6.295,0.0001
wall-robot-navigation_V1,5456.0,0.4999,0.4474375,0.495375,5.0,1.2908375,1.093875,0.6254875000000001,1.74615,3.7660375,0.2924374999999999,0.6891124999999999,0.0266749999999999,0.2176375,0.0268749999999999,0.11075,0.03645,0.14425,6.7730625,0.0
wall-robot-navigation_V1,5456.0,0.4516374999999999,0.4255375,0.4955,5.0,1.2897125,1.0870625,0.62675,1.7466875,3.73935,0.2888124999999999,0.6873,0.0291124999999999,0.2145875,0.0253875,0.1053125,0.035425,0.1363375,6.796962499999999,0.0
wall-robot-navigation_V1,5456.0,0.3976499999999999,0.4080375,0.49525,5.0,1.2941499999999997,1.094125,0.6310375000000001,1.758,3.8809,0.2935,0.6915374999999999,0.0295875,0.2189249999999999,0.03145,0.10985,0.045375,0.143275,6.830887499999999,0.0
wall-robot-navigation_V1,5456.0,0.349875,0.3905749999999999,0.496125,5.0,1.2872249999999998,1.0858124999999998,0.6245499999999999,1.7464,3.7424749999999993,0.2874375,0.68815,0.0295,0.217175,0.0301,0.108175,0.0426,0.140975,6.8506125,0.0
wall-robot-navigation_V1,5456.0,0.300175,0.376225,0.495125,5.0,1.2904125,1.08875,0.6276625,1.771225,3.9155375,0.2889375,0.6886124999999998,0.0286625,0.21845,0.0286374999999999,0.109225,0.0406625,0.1425624999999999,6.8719375,0.0
wall-robot-navigation_V1,5456.0,0.2505499999999999,0.3641,0.495375,5.0,1.28955,1.085875,0.626575,1.7498875,3.787475,0.2873124999999999,0.6894124999999999,0.02955,0.2172375,0.028925,0.10885,0.040825,0.141375,6.8946875,0.0
wall-robot-navigation_V1,5456.0,0.197225,0.350375,0.49525,5.0,1.2870625000000002,1.0833750000000002,0.6229750000000001,1.7111125,3.4888,0.28575,0.6866000000000001,0.0289499999999999,0.2149,0.02535,0.10635,0.03555,0.1382749999999999,6.9124,0.0
wall-robot-navigation_V1,5456.0,0.149125,0.3384125,0.495375,5.0,1.2906624999999998,1.090125,0.6270375,1.7496875,3.781425000000001,0.289875,0.6906375,0.026625,0.2165125,0.02665,0.1070499999999999,0.0372999999999999,0.1389625,6.92855,0.0
wall-robot-navigation_V1,5456.0,0.1006249999999999,0.3289375,0.495,5.0,1.2902125,1.0908125,0.6263625,1.7530125,3.797475,0.2903125,0.6888375,0.0281,0.216325,0.0275125,0.1071124999999999,0.0388624999999999,0.1392375,6.943950000000001,0.0
wall-robot-navigation_V1,5456.0,0.0489375,0.3189625,0.495,5.0,1.2907000000000002,1.0895,0.62635,1.7428749999999995,3.734325,0.2896249999999999,0.6948,0.02855,0.2177374999999999,0.02835,0.109425,0.0398625,0.1424875,6.959549999999999,0.0
numerai28.6_attribute_14,96320.0,0.500125,0.0207749999999999,0.0,1.0,0.511575,0.52485,0.29525,-0.0982374999999999,-1.2008,0.2601625,0.51935,0.089625,0.8448,0.0625875,0.6586624999999999,0.0917999999999999,0.8455625,6.9011125,0.0
numerai28.6_attribute_14,96320.0,0.450175,0.0189125,0.0,1.0,0.51175,0.5248750000000001,0.2949625,-0.0984,-1.1996250000000002,0.25995,0.5178250000000001,0.0902874999999999,0.8443250000000001,0.0630749999999999,0.65795,0.092475,0.8450875,6.9021875,0.0
numerai28.6_attribute_14,96320.0,0.398925,0.017275,0.0,1.0,0.5126875000000001,0.526325,0.2947125,-0.1043625,-1.1966500000000002,0.2596125,0.5166000000000001,0.0886499999999999,0.84375,0.06205,0.6573875,0.0910375,0.8444875000000001,6.902825,0.0
numerai28.6_attribute_14,96320.0,0.350425,0.0160125,0.0,1.0,0.5120625,0.5268,0.29505,-0.1013875,-1.1985875,0.2599625,0.5176875000000001,0.0890499999999999,0.8446,0.0622875,0.6584625000000002,0.0913249999999999,0.8455,6.903524999999999,0.0
numerai28.6_attribute_14,96320.0,0.2994124999999999,0.0148125,0.0,1.0,0.51215,0.526325,0.2949375,-0.1005,-1.1967,0.2599375,0.5174875,0.091475,0.844225,0.06385,0.6581250000000001,0.0936375,0.845025,6.904000000000002,0.0
numerai28.6_attribute_14,96320.0,0.2505875,0.0138749999999999,0.0,1.0,0.51195,0.525275,0.2950875,-0.1005125,-1.19935,0.2600875,0.518475,0.0888125,0.8442375000000001,0.0620374999999999,0.6579875,0.091,0.8450625,6.90445,0.0
numerai28.6_attribute_14,96320.0,0.200125,0.0129749999999999,0.0,1.0,0.5119125000000001,0.524425,0.294875,-0.0993375,-1.1979125000000002,0.2599125,0.5178499999999999,0.088975,0.8440500000000001,0.062175,0.657975,0.091175,0.8448499999999999,6.90495,3.75e-05
numerai28.6_attribute_14,96320.0,0.1502,0.012225,0.0,1.0,0.5119499999999999,0.52585,0.2947749999999999,-0.1010124999999999,-1.1974375000000002,0.2597,0.5166875,0.089825,0.8441625,0.0627125,0.6579,0.091975,0.8449375,6.905312499999999,6.25e-05
numerai28.6_attribute_14,96320.0,0.0998,0.0115375,0.0,1.0,0.512075,0.526325,0.2949,-0.100975,-1.1973625,0.2598625,0.5171749999999999,0.0891625,0.8441125,0.06235,0.6578875000000001,0.091425,0.8449000000000001,6.905687500000001,8.750000000000001e-05
numerai28.6_attribute_14,96320.0,0.0498625,0.0109,0.0,1.0,0.5118125,0.52585,0.295025,-0.0999124999999999,-1.1985625,0.2599,0.5182625,0.089525,0.844375,0.06255,0.65815,0.0916875,0.8451875000000001,6.905975000000001,0.0001
numerai28.6_attribute_15,96320.0,0.500775,0.0208,0.0,1.0,0.505525,0.4970124999999999,0.2886375,0.012025,-1.147125,0.242875,0.4904374999999999,0.0903249999999999,0.8441375000000001,0.0617,0.657875,0.0903874999999999,0.8449,6.900812499999999,0.0
numerai28.6_attribute_15,96320.0,0.4500875,0.0188625,0.0,1.0,0.5059375,0.4971,0.2887125,0.0104625,-1.1502375,0.2431249999999999,0.4917750000000001,0.093825,0.8442375,0.0642125,0.6580250000000001,0.0940125,0.8450625,6.901750000000001,0.0
numerai28.6_attribute_15,96320.0,0.4001,0.0173124999999999,0.0,1.0,0.5062499999999999,0.4977625,0.2885875,0.0094499999999999,-1.1485875,0.24315,0.4915,0.0921624999999999,0.84425,0.0630874999999999,0.6581375,0.0923875,0.84505,6.9027,0.0
numerai28.6_attribute_15,96320.0,0.3495499999999999,0.015975,0.0,1.0,0.5063625,0.497525,0.288775,0.01005,-1.150325,0.2432125,0.492925,0.092175,0.8444625,0.0630375,0.6583124999999999,0.092275,0.8452875,6.9032875,0.0
numerai28.6_attribute_15,96320.0,0.299125,0.0148125,0.0,1.0,0.5063000000000001,0.4976999999999999,0.2886249999999999,0.0083625,-1.1484,0.2429375,0.492425,0.0913375,0.8443375,0.062525,0.6581625,0.0915375,0.845125,6.9038375,0.0
numerai28.6_attribute_15,96320.0,0.251025,0.01385,0.0,1.0,0.5059750000000001,0.497325,0.288775,0.011075,-1.149725,0.243175,0.4924625,0.09255,0.8441624999999999,0.0632625,0.6580125,0.0927124999999999,0.8450124999999999,6.9043875,0.0
numerai28.6_attribute_15,96320.0,0.1988625,0.0129749999999999,0.0,1.0,0.5061749999999999,0.497375,0.2885,0.0097,-1.1473375,0.2430875,0.4914999999999999,0.0926625,0.843975,0.0633875,0.6577375,0.0928249999999999,0.8448,6.9047625,0.0
numerai28.6_attribute_15,96320.0,0.1499875,0.0122,0.0,1.0,0.5060250000000001,0.4974874999999999,0.28865,0.0102,-1.1488625,0.2430374999999999,0.4924375,0.092525,0.844125,0.0633,0.6579625,0.0927375,0.844925,6.905212500000001,0.0
numerai28.6_attribute_15,96320.0,0.0999875,0.0114999999999999,0.0,1.0,0.5061,0.4974249999999999,0.2887125,0.0104374999999999,-1.149425,0.2431125,0.4921,0.0930125,0.844325,0.0636125,0.658125,0.093175,0.8451124999999999,6.905525,0.0
numerai28.6_attribute_15,96320.0,0.0503999999999999,0.0109,0.0,1.0,0.5062,0.4974999999999999,0.2886125,0.009875,-1.14885,0.243,0.4927874999999999,0.093175,0.844325,0.0636625,0.6581125,0.0933124999999999,0.845125,6.905787500000001,0.0
numerai28.6_attribute_16,96320.0,0.5001125,0.020775,0.0,1.0,0.5170375,0.5312250000000001,0.286825,-0.0457,-1.1821875000000002,0.249325,0.4997375,0.0621375,0.8570875,0.04145,0.6712999999999999,0.061575,0.8573500000000001,6.900987499999999,6.25e-05
numerai28.6_attribute_16,96320.0,0.4501749999999999,0.018875,0.0,1.0,0.5171625,0.5310999999999999,0.2865625,-0.0461,-1.180475,0.2483624999999999,0.4981249999999999,0.062525,0.8566875,0.0417375,0.6704875,0.0619874999999999,0.8568625000000001,6.902049999999999,5e-05
numerai28.6_attribute_16,96320.0,0.3998625,0.0173124999999999,0.0,1.0,0.5172749999999999,0.5313625,0.2867875,-0.04585,-1.1822375,0.2492,0.5004375,0.0639875,0.8570625,0.042675,0.671,0.0634749999999999,0.8572875,6.902900000000001,6.25e-05
numerai28.6_attribute_16,96320.0,0.3508249999999999,0.016,0.0,1.0,0.517325,0.5311125,0.2867499999999999,-0.047075,-1.1820750000000002,0.248825,0.4990625000000001,0.0647625,0.8570249999999999,0.0432125,0.6709999999999999,0.0642375,0.8572,6.9035,5e-05
numerai28.6_attribute_16,96320.0,0.30015,0.0148375,0.0,1.0,0.5169874999999999,0.530975,0.2867625,-0.0452124999999999,-1.1832375,0.2491125,0.4995875,0.0654875,0.856975,0.0436749999999999,0.6709625,0.064925,0.857225,6.904025,0.0001
numerai28.6_attribute_16,96320.0,0.249225,0.0138374999999999,0.0,1.0,0.5171749999999999,0.5308375,0.2866124999999999,-0.0454249999999999,-1.181675,0.24905,0.499,0.062975,0.856825,0.0420375,0.6707875,0.0624625,0.8570625000000001,6.9045625,3.75e-05
numerai28.6_attribute_16,96320.0,0.1997375,0.0129874999999999,0.0,1.0,0.51705,0.530975,0.2866125,-0.0459,-1.1804,0.248525,0.49865,0.0642749999999999,0.856875,0.04285,0.6708,0.0636875,0.8570500000000001,6.904974999999999,7.500000000000001e-05
numerai28.6_attribute_16,96320.0,0.1497124999999999,0.0122,0.0,1.0,0.5171875,0.530975,0.286575,-0.0460874999999999,-1.1808875,0.2488874999999999,0.4987,0.0644,0.8563125,0.043,0.6702250000000001,0.063925,0.8565125,6.9054125,0.0001
numerai28.6_attribute_16,96320.0,0.100225,0.0115375,0.0,1.0,0.5170750000000001,0.5307,0.2866375,-0.0455,-1.1813000000000002,0.2483749999999999,0.4985749999999999,0.0638499999999999,0.8565125,0.042575,0.670425,0.063325,0.8567125,6.9056625,8.750000000000001e-05
numerai28.6_attribute_16,96320.0,0.050175,0.0109124999999999,0.0,1.0,0.517325,0.5308375,0.28665,-0.0465999999999999,-1.1814,0.2485375,0.4987750000000001,0.063625,0.85675,0.04245,0.6706500000000001,0.0630625,0.8569499999999999,6.9060375,0.0001
numerai28.6_attribute_13,96320.0,0.5007,0.0207875,0.00015,1.0,0.5038625,0.4996374999999999,0.290775,0.0080124999999999,-1.225975,0.254425,0.516125,0.0030749999999999,0.8557875,0.002125,0.6666374999999999,0.0031249999999999,0.8576,6.900812499999999,2.5e-05
